tfidf_cosine,bleu,rouge_l,turn_id,condition,sample_idx,source_file
0.09867961797986957,0.012774543505765562,0.17777777777777778,11,C2,3,C2attempt_03.json
0.0,0.0,0.0,12,C2,3,C2attempt_03.json
0.2696966599826407,0.0172663329428139,0.21052631578947364,14,C2,3,C2attempt_03.json
0.0273953308141047,0.010218552057167037,0.05555555555555555,16,C2,3,C2attempt_03.json
0.169442321611212,0.02568834612294236,0.25,17,C2,3,C2attempt_03.json
0.13463989311862296,0.008687475782716616,0.24242424242424243,19,C2,3,C2attempt_03.json
0.2480579946104957,0.012096481914216008,0.26086956521739135,21,C2,3,C2attempt_03.json
0.11743956657713239,0.027952555963587523,0.19999999999999998,22,C2,3,C2attempt_03.json
0.15976420924144444,0.015172455787008748,0.25,23,C2,3,C2attempt_03.json
0.0,0.0,0.0,24,C2,3,C2attempt_03.json
0.1727007398520151,0.04073155345362123,0.24999999999999994,26,C2,3,C2attempt_03.json
0.2730968076999475,0.05744990696182412,0.3846153846153846,27,C2,3,C2attempt_03.json
0.04403736485246703,0.01342576080832037,0.09523809523809523,28,C2,3,C2attempt_03.json
0.2637187591944504,0.07652618141208996,0.2413793103448276,29,C2,3,C2attempt_03.json
0.10414925600353256,0.006185173496553753,0.13953488372093023,30,C2,3,C2attempt_03.json
0.03673406111884345,0.011502783619900045,0.06896551724137931,31,C2,3,C2attempt_03.json
0.07890585981504922,0.007872637436697598,0.17241379310344826,32,C2,3,C2attempt_03.json
0.20062255882228108,0.04605218877867957,0.23529411764705882,34,C2,3,C2attempt_03.json
0.0,0.0,0.0,35,C2,3,C2attempt_03.json
0.09744555325097998,0.009849349468888718,0.16666666666666669,1,C2,4,C2attempt_04.json
0.18107903856871335,0.015467837320719444,0.23529411764705882,2,C2,4,C2attempt_04.json
0.09555392669038873,0.01553712569276035,0.16666666666666669,3,C2,4,C2attempt_04.json
0.07161501064237974,0.010112885865698864,0.14545454545454542,5,C2,4,C2attempt_04.json
0.1628470775447053,0.02608593300203725,0.20000000000000004,6,C2,4,C2attempt_04.json
0.31694345006596414,0.07069301148938888,0.45454545454545453,8,C2,4,C2attempt_04.json
0.0,0.0,0.0,9,C2,4,C2attempt_04.json
0.10054242194562005,0.011193301186653922,0.11940298507462685,10,C2,4,C2attempt_04.json
0.04856953312937835,0.006753044918332215,0.0851063829787234,11,C2,4,C2attempt_04.json
0.2605556710562624,0.03752060266200604,0.37499999999999994,12,C2,4,C2attempt_04.json
0.027555165190904632,0.0034886893419864254,0.05263157894736841,14,C2,4,C2attempt_04.json
0.0,0.007913247271422612,0.04761904761904763,16,C2,4,C2attempt_04.json
0.15780683738847653,0.02381848845488711,0.16666666666666666,17,C2,4,C2attempt_04.json
0.13131801192542794,0.008282282660969604,0.24242424242424243,19,C2,4,C2attempt_04.json
0.17600891399462598,0.012695905142481189,0.20833333333333331,21,C2,4,C2attempt_04.json
0.08802999024688224,0.014418280697523623,0.15384615384615383,22,C2,4,C2attempt_04.json
0.12802809697436163,0.012463606455186824,0.22222222222222224,23,C2,4,C2attempt_04.json
0.09009690756912404,0.010480601989299657,0.14814814814814817,24,C2,4,C2attempt_04.json
0.1877073390292041,0.04011764210536507,0.2608695652173913,26,C2,4,C2attempt_04.json
0.2647079327698231,0.05415315253510895,0.44444444444444436,27,C2,4,C2attempt_04.json
0.13155250135903584,0.008377327930229588,0.13043478260869565,28,C2,4,C2attempt_04.json
0.12905012835660754,0.006694083115193556,0.12244897959183675,29,C2,4,C2attempt_04.json
0.17157115564786088,0.005292598256312984,0.2,30,C2,4,C2attempt_04.json
0.0,0.0,0.0,31,C2,4,C2attempt_04.json
0.060456501905008016,0.009388208584765495,0.13114754098360654,32,C2,4,C2attempt_04.json
0.16952943854868957,0.044047629893173255,0.23255813953488372,34,C2,4,C2attempt_04.json
0.09642199947477413,0.014350755161376995,0.16,35,C2,4,C2attempt_04.json
0.09744555325097998,0.009849349468888718,0.16666666666666669,1,C2,5,C2attempt_05.json
0.203971424233508,0.0052775852694657635,0.23333333333333336,2,C2,5,C2attempt_05.json
0.09915759724690269,0.01428363257865929,0.16,3,C2,5,C2attempt_05.json
0.20749599196813387,0.015827521728446394,0.14814814814814817,5,C2,5,C2attempt_05.json
0.12918950296458392,0.0592174817005202,0.21428571428571427,6,C2,5,C2attempt_05.json
0.22186928639780015,0.01851974703879588,0.3125,8,C2,5,C2attempt_05.json
0.05360440326690055,0.005361351541896641,0.08450704225352113,9,C2,5,C2attempt_05.json
0.11792368445610305,0.004126501537858831,0.125,10,C2,5,C2attempt_05.json
0.13272234193174606,0.03540548238803982,0.16666666666666666,11,C2,5,C2attempt_05.json
0.17856621555757482,0.016182712188007015,0.26666666666666666,12,C2,5,C2attempt_05.json
0.31125746752705385,0.00813925294562699,0.2285714285714286,14,C2,5,C2attempt_05.json
0.02307000717981937,0.0072658577559704465,0.043478260869565216,16,C2,5,C2attempt_05.json
0.16450718266805012,0.02340062524264556,0.17142857142857143,17,C2,5,C2attempt_05.json
0.0,0.0,0.07142857142857142,19,C2,5,C2attempt_05.json
0.20300559411092817,0.01745356590866874,0.19999999999999998,21,C2,5,C2attempt_05.json
0.13085353787716833,0.01054040505861668,0.25,22,C2,5,C2attempt_05.json
0.23863606053916475,0.029060356336435146,0.29411764705882354,23,C2,5,C2attempt_05.json
0.06980811278444461,0.02437996432892814,0.125,24,C2,5,C2attempt_05.json
0.22298140466852387,0.04269823452354303,0.22641509433962265,26,C2,5,C2attempt_05.json
0.18435554192630063,0.019316954186233335,0.27586206896551724,27,C2,5,C2attempt_05.json
0.0,0.0,0.0,28,C2,5,C2attempt_05.json
0.283847135262899,0.03252178800682981,0.28571428571428575,29,C2,5,C2attempt_05.json
0.15350568933283587,0.006185173496553753,0.18604651162790697,30,C2,5,C2attempt_05.json
0.0,0.0,0.0,31,C2,5,C2attempt_05.json
0.11002389542265788,0.004201589501461092,0.196078431372549,32,C2,5,C2attempt_05.json
0.19846970928200539,0.03925345689749394,0.25,34,C2,5,C2attempt_05.json
0.09642199947477413,0.014350755161376995,0.16,35,C2,5,C2attempt_05.json
0.1015043418418445,0.009849349468888718,0.16666666666666669,1,C2,6,C2attempt_06.json
0.08838098930192011,0.011769370081373026,0.1791044776119403,2,C2,6,C2attempt_06.json
0.08427898818602894,0.012300686288463768,0.14814814814814814,3,C2,6,C2attempt_06.json
0.08058593078498176,0.00990350173691157,0.15686274509803924,5,C2,6,C2attempt_06.json
0.07244081925041986,0.012382165410591436,0.12903225806451615,6,C2,6,C2attempt_06.json
0.2912194185636897,0.10445522730720382,0.4444444444444445,8,C2,6,C2attempt_06.json
0.0,0.0,0.0,9,C2,6,C2attempt_06.json
0.08887448782020546,0.00827973066061531,0.10714285714285714,10,C2,6,C2attempt_06.json
0.06056186021915365,0.004912503499103196,0.09523809523809525,11,C2,6,C2attempt_06.json
0.2605556710562624,0.03752060266200604,0.37499999999999994,12,C2,6,C2attempt_06.json
0.10618462580543461,0.009512790368559496,0.1379310344827586,14,C2,6,C2attempt_06.json
0.0,0.0,0.0,16,C2,6,C2attempt_06.json
0.17685404949281472,0.020144990145560468,0.2978723404255319,17,C2,6,C2attempt_06.json
0.12535093924856047,0.007913247271422612,0.22857142857142856,19,C2,6,C2attempt_06.json
0.14493414962363185,0.010646255706610522,0.13043478260869568,21,C2,6,C2attempt_06.json
0.259475200502069,0.02619087743398409,0.4210526315789474,22,C2,6,C2attempt_06.json
0.11597359103300467,0.010900096978029118,0.19512195121951217,23,C2,6,C2attempt_06.json
0.0,0.0,0.0,24,C2,6,C2attempt_06.json
0.21556820934079107,0.03702501911318291,0.2380952380952381,26,C2,6,C2attempt_06.json
0.29258424192759563,0.06541868941754436,0.4166666666666667,27,C2,6,C2attempt_06.json
0.022962517562569073,0.0,0.047619047619047616,28,C2,6,C2attempt_06.json
0.09461588431744682,3.460707983469272e-05,0.09999999999999999,29,C2,6,C2attempt_06.json
0.18385623589835937,0.008140146104416901,0.18604651162790697,30,C2,6,C2attempt_06.json
0.0,0.0,0.0,31,C2,6,C2attempt_06.json
0.18387453285461458,0.010788636244154964,0.29508196721311475,32,C2,6,C2attempt_06.json
0.24558396359260987,0.03842693064921012,0.26666666666666666,34,C2,6,C2attempt_06.json
0.09193998174078082,0.014418280697523623,0.15384615384615383,35,C2,6,C2attempt_06.json
0.09941285992930643,0.010331208012220438,0.1714285714285714,1,C2,7,C2attempt_07.json
0.17262189698813707,0.0011049780432229076,0.1724137931034483,2,C2,7,C2attempt_07.json
0.09231660587831025,0.013217947626377298,0.14814814814814814,3,C2,7,C2attempt_07.json
0.25929576121407166,0.018647049239220483,0.253968253968254,5,C2,7,C2attempt_07.json
0.027099111119630554,0.009134423666564471,0.05128205128205128,6,C2,7,C2attempt_07.json
0.5119835717377079,0.0888917558917174,0.6363636363636364,8,C2,7,C2attempt_07.json
0.0,0.0,0.0,9,C2,7,C2attempt_07.json
0.10856574224951798,0.008766718857391349,0.14545454545454545,10,C2,7,C2attempt_07.json
0.05040125896780563,0.006491163898005344,0.08695652173913043,11,C2,7,C2attempt_07.json
0.0,0.0,0.0,12,C2,7,C2attempt_07.json
0.22441294385136573,0.035688169895915674,0.1935483870967742,14,C2,7,C2attempt_07.json
0.07705233688850427,0.008640609739997756,0.13953488372093026,16,C2,7,C2attempt_07.json
0.1518637136137642,0.024091881587603038,0.27027027027027023,17,C2,7,C2attempt_07.json
0.09008799964862295,0.009134423666564471,0.18749999999999997,19,C2,7,C2attempt_07.json
0.2103557902937469,0.015463207787478537,0.1568627450980392,21,C2,7,C2attempt_07.json
0.1628470775447053,0.02878787818101127,0.26666666666666666,22,C2,7,C2attempt_07.json
0.15234644989399923,0.01522433772663941,0.1818181818181818,23,C2,7,C2attempt_07.json
0.08150598686233711,0.023746376792304184,0.13333333333333333,24,C2,7,C2attempt_07.json
0.20745738094295238,0.038096260016692564,0.2790697674418605,26,C2,7,C2attempt_07.json
0.24353126403731953,0.05744990696182412,0.3846153846153846,27,C2,7,C2attempt_07.json
0.04272349923506947,0.008236724918853819,0.08888888888888888,28,C2,7,C2attempt_07.json
0.2364669720330742,0.01430513625354966,0.28571428571428575,29,C2,7,C2attempt_07.json
0.20279183145736812,0.00916011417185022,0.27450980392156865,30,C2,7,C2attempt_07.json
0.0,0.0,0.0,31,C2,7,C2attempt_07.json
0.1674288594269707,0.012685348893095865,0.2580645161290323,32,C2,7,C2attempt_07.json
0.2197253697920386,0.04328167382605935,0.25,34,C2,7,C2attempt_07.json
0.08150598686233711,0.013217947626377298,0.1379310344827586,35,C2,7,C2attempt_07.json
0.1037336370337294,0.010331208012220438,0.1714285714285714,1,C2,8,C2attempt_08.json
0.1929896216583809,0.0065484591024773135,0.22950819672131148,2,C2,8,C2attempt_08.json
0.11420940456680302,0.009009113474307318,0.16666666666666666,3,C2,8,C2attempt_08.json
0.17415311543276318,0.018124125835397666,0.24615384615384614,5,C2,8,C2attempt_08.json
0.10840487105832829,0.02614981135342333,0.18750000000000003,6,C2,8,C2attempt_08.json
0.2925842419275957,0.06087895024805787,0.4166666666666667,8,C2,8,C2attempt_08.json
0.02041902560090386,0.0011256357868086556,0.037037037037037035,9,C2,8,C2attempt_08.json
0.15450128887624498,0.011264296495431762,0.14705882352941177,10,C2,8,C2attempt_08.json
0.10239766588500392,0.013289922648869296,0.1276595744680851,11,C2,8,C2attempt_08.json
0.17856621555757482,0.016182712188007015,0.26666666666666666,12,C2,8,C2attempt_08.json
0.20710634424880056,0.08613836760676706,0.2,14,C2,8,C2attempt_08.json
0.11260998733723865,0.015021239977027565,0.19999999999999998,16,C2,8,C2attempt_08.json
0.1652026439285034,0.018561813742586367,0.24489795918367344,17,C2,8,C2attempt_08.json
0.09867961797986959,0.010802314890908065,0.20689655172413793,19,C2,8,C2attempt_08.json
0.14590242465091496,0.01600591429914594,0.20338983050847456,21,C2,8,C2attempt_08.json
0.03635323874762159,0.01428363257865929,0.07142857142857142,22,C2,8,C2attempt_08.json
0.19867388122162039,0.014400124446705301,0.27027027027027023,23,C2,8,C2attempt_08.json
0.08150598686233711,0.01335356899385369,0.12903225806451615,24,C2,8,C2attempt_08.json
0.1838608601127092,0.04276438225788649,0.19230769230769232,26,C2,8,C2attempt_08.json
0.22028815056182974,0.06087895024805787,0.3333333333333333,27,C2,8,C2attempt_08.json
0.05310164907014781,0.011216994145469965,0.10256410256410256,28,C2,8,C2attempt_08.json
0.31938610495423125,0.09626213631529842,0.2647058823529412,29,C2,8,C2attempt_08.json
0.19498738158184367,0.007355452329627986,0.13953488372093023,30,C2,8,C2attempt_08.json
0.0,0.0,0.0,31,C2,8,C2attempt_08.json
0.08112509021871275,0.011138237732781983,0.1694915254237288,32,C2,8,C2attempt_08.json
0.09892363730631402,0.012021577610863726,0.14634146341463414,34,C2,8,C2attempt_08.json
0.08457986080147019,0.014418280697523623,0.15384615384615383,35,C2,8,C2attempt_08.json
0.0297797108918314,0.009629943614188135,0.060606060606060615,1,C2,9,C2attempt_09.json
0.203971424233508,0.0052775852694657635,0.23333333333333336,2,C2,9,C2attempt_09.json
0.15654119637210873,0.01428363257865929,0.23999999999999996,3,C2,9,C2attempt_09.json
0.15454059161544442,0.011627923895201618,0.18867924528301885,5,C2,9,C2attempt_09.json
0.12918950296458392,0.0592174817005202,0.21428571428571427,6,C2,9,C2attempt_09.json
0.38605965558422317,0.05406502668979586,0.4666666666666667,8,C2,9,C2attempt_09.json
0.0,0.0,0.0,9,C2,9,C2attempt_09.json
0.17943901430799214,0.006476767126796935,0.1875,10,C2,9,C2attempt_09.json
0.10657035539480765,0.029029367458064916,0.13043478260869565,11,C2,9,C2attempt_09.json
0.13507348367087132,0.019090277826420414,0.22222222222222224,12,C2,9,C2attempt_09.json
0.28825378403927715,0.014373034222665098,0.21621621621621623,14,C2,9,C2attempt_09.json
0.06334381192216128,0.006510755202591488,0.03921568627450981,16,C2,9,C2attempt_09.json
0.15780683738847653,0.02381848845488711,0.2777777777777778,17,C2,9,C2attempt_09.json
0.12083223046959846,0.01553712569276035,0.25,19,C2,9,C2attempt_09.json
0.14910101007576473,0.01470977723424111,0.14545454545454548,21,C2,9,C2attempt_09.json
0.18367168348156523,0.03367004718165569,0.29629629629629634,22,C2,9,C2attempt_09.json
0.12636373966504366,0.012673718536830811,0.15789473684210528,23,C2,9,C2attempt_09.json
0.0,0.0,0.0,24,C2,9,C2attempt_09.json
0.1880532422721844,0.03248847222172617,0.19672131147540986,26,C2,9,C2attempt_09.json
0.2500157699578561,0.061175206929160446,0.48,27,C2,9,C2attempt_09.json
0.047075300968437477,0.006348650314476347,0.09523809523809523,28,C2,9,C2attempt_09.json
0.2609928353807968,0.03832140660296518,0.2777777777777778,29,C2,9,C2attempt_09.json
0.11216060554967779,0.005643716928095653,0.14634146341463417,30,C2,9,C2attempt_09.json
0.037900048683374266,0.011502783619900045,0.06666666666666667,31,C2,9,C2attempt_09.json
0.11401587034065729,0.009667461727396118,0.15873015873015872,32,C2,9,C2attempt_09.json
0.13841806260281467,0.024309548251524583,0.2631578947368421,34,C2,9,C2attempt_09.json
0.10599213135093252,0.012109013026441871,0.18181818181818182,35,C2,9,C2attempt_09.json
0.09941285992930643,0.010331208012220438,0.1714285714285714,1,C2,10,C2attempt_10.json
0.21707014323210785,0.004060063326575516,0.23728813559322035,2,C2,10,C2attempt_10.json
0.13294627743534687,0.006132910803680854,0.16326530612244897,3,C2,10,C2attempt_10.json
0.09380726108925362,0.01202631582469954,0.14814814814814817,5,C2,10,C2attempt_10.json
0.14438355527738675,0.06087895024805787,0.24242424242424243,6,C2,10,C2attempt_10.json
0.5381385939035185,0.09669265690880861,0.6666666666666667,8,C2,10,C2attempt_10.json
0.10266247896938033,0.0022988318485069503,0.07017543859649122,9,C2,10,C2attempt_10.json
0.1368705340546873,0.011326778960515973,0.16129032258064516,10,C2,10,C2attempt_10.json
0.11124566749847237,0.03452957455545347,0.16326530612244897,11,C2,10,C2attempt_10.json
0.0,0.0,0.0,12,C2,10,C2attempt_10.json
0.2696966599826407,0.0172663329428139,0.21052631578947364,14,C2,10,C2attempt_10.json
0.08055350243537232,0.01041441909198652,0.14634146341463414,16,C2,10,C2attempt_10.json
0.16450718266805012,0.02340062524264556,0.2857142857142857,17,C2,10,C2attempt_10.json
0.10599213135093248,0.012300686288463768,0.22222222222222224,19,C2,10,C2attempt_10.json
0.23036947884737238,0.015069464104439538,0.1568627450980392,21,C2,10,C2attempt_10.json
0.07803972866541829,0.015718877363021206,0.1379310344827586,22,C2,10,C2attempt_10.json
0.1423134276584304,0.01851974703879588,0.14285714285714282,23,C2,10,C2attempt_10.json
0.08547935374393595,0.010925235453748463,0.13793103448275862,24,C2,10,C2attempt_10.json
0.19239719912981557,0.04276438225788649,0.23076923076923078,26,C2,10,C2attempt_10.json
0.2647079327698231,0.05415315253510895,0.44444444444444436,27,C2,10,C2attempt_10.json
0.031921673568463475,0.0029275889231311753,0.05714285714285714,28,C2,10,C2attempt_10.json
0.19905276942021388,0.014133332557362798,0.1639344262295082,29,C2,10,C2attempt_10.json
0.1648599697550595,0.006711548325952655,0.0975609756097561,30,C2,10,C2attempt_10.json
0.0,0.0,0.0,31,C2,10,C2attempt_10.json
0.18387453285461458,0.012326486316193727,0.26666666666666666,32,C2,10,C2attempt_10.json
0.2635788804009897,0.031545771877979994,0.24561403508771934,34,C2,10,C2attempt_10.json
0.08457986080147019,0.014386773665469615,0.13333333333333333,35,C2,10,C2attempt_10.json
0.054865539696794925,0.006471824245088331,0.09090909090909091,1,C3,1,C3attempt_01.json
0.15635472611568388,0.009269819261461297,0.17721518987341772,2,C3,1,C3attempt_01.json
0.14181151678338194,0.007696339439306161,0.1951219512195122,3,C3,1,C3attempt_01.json
0.21874823256421005,0.010824752660862007,0.3333333333333333,5,C3,1,C3attempt_01.json
0.2532094495161745,0.06963003305718092,0.2580645161290323,6,C3,1,C3attempt_01.json
0.23790309463326237,0.07069301148938888,0.36363636363636365,8,C3,1,C3attempt_01.json
0.0,0.0,0.0,9,C3,1,C3attempt_01.json
0.09137584368735098,0.007921624724623034,0.1090909090909091,10,C3,1,C3attempt_01.json
0.0746591083264092,0.00618130266547955,0.08888888888888889,11,C3,1,C3attempt_01.json
0.12536693798731732,0.019316954186233335,0.19354838709677416,12,C3,1,C3attempt_01.json
0.21719737617524543,0.03747470340545221,0.19607843137254902,14,C3,1,C3attempt_01.json
0.0867205950866215,0.006787181501568368,0.14545454545454545,16,C3,1,C3attempt_01.json
0.3064835278544198,0.01737720878556081,0.2580645161290323,17,C3,1,C3attempt_01.json
0.10599213135093248,0.012300686288463768,0.22222222222222224,19,C3,1,C3attempt_01.json
0.2710077664843374,0.016691762340631768,0.3018867924528302,21,C3,1,C3attempt_01.json
0.1077735490998861,0.011502783619900045,0.12903225806451615,22,C3,1,C3attempt_01.json
0.1401627786365666,0.015138514598766055,0.22857142857142856,23,C3,1,C3attempt_01.json
0.0,0.0,0.0,24,C3,1,C3attempt_01.json
0.2216458624116705,0.04444458960352519,0.3076923076923077,26,C3,1,C3attempt_01.json
0.18869884109014307,0.034419076328402375,0.2631578947368421,27,C3,1,C3attempt_01.json
0.11601266401965823,0.007173775053353474,0.10169491525423728,28,C3,1,C3attempt_01.json
0.3790711510759433,0.09598524129805773,0.32876712328767127,29,C3,1,C3attempt_01.json
0.1785704180434499,0.009033942601506336,0.2857142857142857,30,C3,1,C3attempt_01.json
0.0,0.0,0.0,31,C3,1,C3attempt_01.json
0.05066940987020768,0.00578083904183164,0.09523809523809523,32,C3,1,C3attempt_01.json
0.3181299221618507,0.039538127152178144,0.33333333333333337,34,C3,1,C3attempt_01.json
0.09642199947477413,0.014350755161376995,0.16,35,C3,1,C3attempt_01.json
0.1954879389572016,0.03925345689749394,0.25,1,C3,2,C3attempt_02.json
0.22500284506749657,0.0033486210345183534,0.22580645161290322,2,C3,2,C3attempt_02.json
0.07995684019445397,0.010182425646195498,0.13333333333333333,3,C3,2,C3attempt_02.json
0.23876910951336291,0.01835715308900808,0.25,5,C3,2,C3attempt_02.json
0.15592892548708365,0.014669198133192292,0.1935483870967742,6,C3,2,C3attempt_02.json
0.3278707471841718,0.05415315253510895,0.4285714285714285,8,C3,2,C3attempt_02.json
0.0,0.0,0.0,9,C3,2,C3attempt_02.json
0.10401949844734915,0.004802268984305697,0.12,10,C3,2,C3attempt_02.json
0.10239766588500392,0.012164739800629227,0.18181818181818182,11,C3,2,C3attempt_02.json
0.17073062693427216,0.019383418023456653,0.24242424242424243,12,C3,2,C3attempt_02.json
0.24826995348413958,0.04073231918866547,0.24489795918367344,14,C3,2,C3attempt_02.json
0.07705233688850427,0.009009113474307318,0.14285714285714282,16,C3,2,C3attempt_02.json
0.25899385515365364,0.019431006284310177,0.32727272727272727,17,C3,2,C3attempt_02.json
0.12735952979479354,0.018850319022747353,0.28571428571428564,19,C3,2,C3attempt_02.json
0.15545605519627964,0.013193946081755082,0.16326530612244897,21,C3,2,C3attempt_02.json
0.07152003501856374,0.011502783619900045,0.12903225806451615,22,C3,2,C3attempt_02.json
0.2209374171423637,0.014778153368968696,0.27586206896551724,23,C3,2,C3attempt_02.json
0.0,0.0,0.0,24,C3,2,C3attempt_02.json
0.13383329254539741,0.03511476270817333,0.25,26,C3,2,C3attempt_02.json
0.185863765162528,0.03320949218339255,0.2631578947368421,27,C3,2,C3attempt_02.json
0.08547512187675063,0.00573266357227443,0.10526315789473684,28,C3,2,C3attempt_02.json
0.2212573996813461,0.01890734271387443,0.24657534246575344,29,C3,2,C3attempt_02.json
0.07801658004755238,0.0018970937865486585,0.11764705882352941,30,C3,2,C3attempt_02.json
0.0,0.0,0.0,31,C3,2,C3attempt_02.json
0.31313893833434847,0.01925225950913596,0.3142857142857143,32,C3,2,C3attempt_02.json
0.282435365654779,0.028610713594879558,0.22580645161290322,34,C3,2,C3attempt_02.json
0.0787446034559451,0.013217947626377298,0.13333333333333333,35,C3,2,C3attempt_02.json
0.09744555325097998,0.009849349468888718,0.16666666666666669,1,C3,3,C3attempt_03.json
0.203971424233508,0.0052775852694657635,0.23333333333333336,2,C3,3,C3attempt_03.json
0.07623801832336634,0.008687475782716616,0.1176470588235294,3,C3,3,C3attempt_03.json
0.09318188804464811,0.01363305248044461,0.12903225806451615,5,C3,3,C3attempt_03.json
0.07463656947700884,0.014203609079723397,0.13333333333333333,6,C3,3,C3attempt_03.json
0.2746117864358066,0.09329460218997072,0.4210526315789474,8,C3,3,C3attempt_03.json
0.07135973772242389,0.006325986533269857,0.08,9,C3,3,C3attempt_03.json
0.14355427282545735,0.011818191901431825,0.15384615384615385,10,C3,3,C3attempt_03.json
0.14064715114470988,0.01723655418001367,0.17543859649122806,11,C3,3,C3attempt_03.json
0.20199309249791833,0.04060711798538472,0.3157894736842105,12,C3,3,C3attempt_03.json
0.3263248305479917,0.04369792099550521,0.2916666666666667,14,C3,3,C3attempt_03.json
0.08055350243537232,0.009849349468888718,0.14634146341463414,16,C3,3,C3attempt_03.json
0.1849612923895034,0.008724383945340666,0.2222222222222222,17,C3,3,C3attempt_03.json
0.0,0.0,0.08333333333333333,19,C3,3,C3attempt_03.json
0.15712010838597687,0.01606267499626807,0.26229508196721313,21,C3,3,C3attempt_03.json
0.13628404957461404,0.019383418023456653,0.2162162162162162,22,C3,3,C3attempt_03.json
0.22891646060536702,0.01626739260030573,0.22857142857142856,23,C3,3,C3attempt_03.json
0.06373021469619991,0.01156799509511247,0.12121212121212122,24,C3,3,C3attempt_03.json
0.18095431674637935,0.031545771877979994,0.22222222222222224,26,C3,3,C3attempt_03.json
0.15312858329780435,0.0298557556833345,0.20512820512820512,27,C3,3,C3attempt_03.json
0.09868254450863248,0.006584082914527074,0.09302325581395349,28,C3,3,C3attempt_03.json
0.3220080894372242,0.020904996083879822,0.273972602739726,29,C3,3,C3attempt_03.json
0.15975556096901153,0.00919069259089598,0.2692307692307692,30,C3,3,C3attempt_03.json
0.0,0.0,0.0,31,C3,3,C3attempt_03.json
0.23807214101436933,0.015159038619410968,0.27272727272727276,32,C3,3,C3attempt_03.json
0.24117055578223504,0.03392268780792677,0.2692307692307692,34,C3,3,C3attempt_03.json
0.08802999024688224,0.014418280697523623,0.15384615384615383,35,C3,3,C3attempt_03.json
0.09559060140129996,0.009410489957951634,0.16216216216216217,1,C3,4,C3attempt_04.json
0.1628043094166096,0.012710900851231275,0.16666666666666666,2,C3,4,C3attempt_04.json
0.09915759724690269,0.01553712569276035,0.16666666666666669,3,C3,4,C3attempt_04.json
0.2614770379443055,0.019694774164152173,0.2972972972972973,5,C3,4,C3attempt_04.json
0.0440795994674987,0.011017167600428483,0.07692307692307691,6,C3,4,C3attempt_04.json
0.2128312063057197,0.05692994482485313,0.31999999999999995,8,C3,4,C3attempt_04.json
0.0,0.0,0.0,9,C3,4,C3attempt_04.json
0.25491820192449177,0.012290062784131014,0.2,10,C3,4,C3attempt_04.json
0.030923783932227816,0.0036699065615375323,0.04878048780487805,11,C3,4,C3attempt_04.json
0.15654119637210873,0.027952555963587523,0.24,12,C3,4,C3attempt_04.json
0.29688886117696117,0.021375132732195948,0.25641025641025644,14,C3,4,C3attempt_04.json
0.07705233688850427,0.008301095462822575,0.13636363636363638,16,C3,4,C3attempt_04.json
0.19507530572048995,0.01888979634684977,0.2105263157894737,17,C3,4,C3attempt_04.json
0.08546794339110313,0.02153320854081468,0.19354838709677416,19,C3,4,C3attempt_04.json
0.22499401643128966,0.01999266470728941,0.29508196721311475,21,C3,4,C3attempt_04.json
0.13628404957461404,0.020364851292391,0.23529411764705882,22,C3,4,C3attempt_04.json
0.14920214944836152,0.011433361115787456,0.24390243902439027,23,C3,4,C3attempt_04.json
0.037585378349990706,0.011421985585914946,0.06451612903225808,24,C3,4,C3attempt_04.json
0.13383329254539741,0.02741012610241837,0.15384615384615385,26,C3,4,C3attempt_04.json
0.19431434016858157,0.05039518688486959,0.2962962962962963,27,C3,4,C3attempt_04.json
0.09155501872088667,0.017554679594930896,0.14545454545454545,28,C3,4,C3attempt_04.json
0.36807235872447464,0.02295357692506105,0.37837837837837834,29,C3,4,C3attempt_04.json
0.07349178469849593,0.007791607929770079,0.13333333333333333,30,C3,4,C3attempt_04.json
0.037900048683374266,0.011502783619900045,0.06666666666666667,31,C3,4,C3attempt_04.json
0.22543382414167018,0.0098909264829173,0.2413793103448276,32,C3,4,C3attempt_04.json
0.2354715403949873,0.035688169895915674,0.26415094339622636,34,C3,4,C3attempt_04.json
0.13627634143908643,0.010761308100691222,0.2,35,C3,4,C3attempt_04.json
0.09744555325097998,0.009849349468888718,0.16666666666666669,1,C3,5,C3attempt_05.json
0.18717347446004007,0.007024344883719443,0.19718309859154928,2,C3,5,C3attempt_05.json
0.11671773546032795,0.008640609739997756,0.15789473684210525,3,C3,5,C3attempt_05.json
0.07181402574531058,0.004926130618639102,0.13333333333333333,5,C3,5,C3attempt_05.json
0.06335481222196541,0.012109013026441871,0.1111111111111111,6,C3,5,C3attempt_05.json
0.6052855104516397,0.11731175160264001,0.7368421052631579,8,C3,5,C3attempt_05.json
0.0,0.0,0.0,9,C3,5,C3attempt_05.json
0.12139667308536117,0.010718242977127392,0.12903225806451615,10,C3,5,C3attempt_05.json
0.1869612981048051,0.03450721907663244,0.20833333333333334,11,C3,5,C3attempt_05.json
0.1707761131901165,0.03602080288207364,0.2727272727272727,12,C3,5,C3attempt_05.json
0.2441496882490325,0.03922234142244329,0.2264150943396226,14,C3,5,C3attempt_05.json
0.1660225988048296,0.005203300368769517,0.13513513513513511,16,C3,5,C3attempt_05.json
0.20262822047024917,0.013948420003997713,0.23333333333333334,17,C3,5,C3attempt_05.json
0.11031569691241042,0.027952555963587523,0.23076923076923075,19,C3,5,C3attempt_05.json
